"CodPaquete","CodEnvio","Tipo","Peso"
13475,4468,,84.15
13476,4469,,382.2
13477,4469,,403.6
13478,4470,,361.96
13479,4470,,352.45
13480,4470,,418.56
13481,4471,,289.75
13482,4471,,302.49
13483,4471,,288.83
13484,4472,,174.23
13485,4472,,220.14
13486,4472,,191.74
13487,4472,,205.07
13488,4472,,194.85
13489,4473,,1.14
13490,4473,,0.36
13491,4473,,0.28
13492,4474,,1.03
13493,4474,,0.25
13494,4474,,0.88
13495,4474,,0.87
13496,4474,,1.09
13497,4475,,0.25
13498,4475,,0.3
13499,4476,,0.94
13500,4476,,1.14
13501,4476,,0.82
13502,4476,,0.28
13503,4476,,0.33
13504,4477,,0.25
13505,4477,,0.28
13506,4478,,0.88
13507,4478,,0.87
13508,4478,,0.31
13509,4478,,0.95
13510,4479,,1.11
13511,4479,,0.8
13512,4480,,0.8
13513,4480,,1.21
13514,4481,,89.05
13515,4481,,97.58
13516,4481,,101.2
13517,4482,,112.47
13518,4482,,117.52
13519,4483,,124.02
13520,4483,,134.04
13521,4484,,84.53
13522,4484,,102.59
13523,4484,,109.72
13524,4484,,103.68
13525,4485,,383.17
13526,4485,,421.14
13527,4485,,387.37
13528,4485,,353.57
13529,4485,,380.31
13530,4485,,398.1
13531,4486,,311
13532,4486,,303.55
13533,4486,,306.93
13534,4486,,284.95
13535,4486,,325.68
13536,4486,,308.74
13537,4487,,202.45
13538,4487,,212.44
13539,4487,,226.24
13540,4487,,213.99
13541,4487,,218.27
13542,4487,,202.13
13543,4488,,0.34
13544,4489,,1.07
13545,4489,,0.31
13546,4490,,0.34
13547,4490,,0.98
13548,4490,,1.15
13549,4491,,0.76
13550,4491,,0.34
13551,4491,,0.81
13552,4492,,0.94
13553,4492,,0.26
13554,4492,,1.38
13555,4492,,1.06
13556,4493,,380.72
13557,4494,,411.81
13558,4494,,461.69
13559,4495,,285.83
13560,4495,,319.12
13561,4495,,239.56
13562,4495,,336.71
13563,4496,,183.82
13564,4496,,228.23
13565,4496,,187.6
13566,4497,,0.29
13567,4497,,0.31
13568,4497,,0.33
13569,4498,,0.24
13570,4498,,0.37
13571,4499,,0.7
13572,4499,,0.84
13573,4499,,0.92
13574,4499,,1.17
13575,4500,,0.43
13576,4501,,0.26
13577,4501,,0.23
13578,4501,,1.21
13579,4502,,420.18
13580,4502,,377.33
13581,4502,,398.72
13582,4502,,414.24
13583,4502,,365.89
13584,4503,,273.5
13585,4504,,313.26
13586,4504,,329.35
13587,4504,,243.33
13588,4505,,184.47
13589,4505,,212.64
13590,4505,,204.15
13591,4505,,212.19
13592,4505,,191.49
13593,4506,,0.33
13594,4507,,1.09
13595,4507,,0.23
13596,4507,,1.13
13597,4507,,1.1
13598,4507,,0.27
13599,4508,,1.12
13600,4508,,0.85
13601,4508,,0.33
13602,4509,,0.89
13603,4510,,0.3
13604,4510,,1.13
13605,4511,,0.94
13606,4511,,0.21
13607,4512,,1.24
13608,4512,,0.86
13609,4513,,0.7
13610,4514,,0.9
13611,4514,,0.33
13612,4515,,1.03
13613,4515,,0.28
13614,4515,,0.31
13615,4516,,96.82
13616,4516,,103.66
13617,4516,,92.28
13618,4516,,98.27
13619,4516,,107.84
13620,4517,,131.5
13621,4517,,132.44
13622,4518,,134.72
13623,4518,,122.58
13624,4518,,138.13
13625,4519,,102
13626,4519,,100.39
13627,4519,,104.05
13628,4520,,323.62
13629,4520,,420.78
13630,4521,,387.01
13631,4521,,385.7
13632,4521,,367.06
13633,4522,,300.1
13634,4522,,222.97
13635,4523,,301.89
13636,4523,,293.8
13637,4524,,220.62
13638,4524,,212.28
13639,4524,,160.87
13640,4524,,175.86
13641,4525,,0.36
13642,4525,,1.35
13643,4525,,1.14
13644,4525,,1.2
13645,4526,,1.05
13646,4526,,1.01
13647,4527,,0.37
13648,4527,,1.18
13649,4527,,1.1
13650,4528,,0.28
13651,4529,,0.34
13652,4529,,0.29
13653,4529,,0.26
13654,4529,,0.24
13655,4530,,1.03
13656,4530,,0.36
13657,4530,,0.66
13658,4530,,0.26
13659,4531,,1.05
13660,4532,,0.29
13661,4532,,1.26
13662,4532,,0.89
13663,4533,,100.17
13664,4533,,108.73
13665,4533,,95.3
13666,4534,,132.43
13667,4534,,109.75
13668,4535,,124.23
13669,4535,,140.27
13670,4536,,96.43
13671,4537,,100.77
13672,4537,,110.74
13673,4538,,349.71
13674,4538,,376.96
13675,4538,,363.84
13676,4539,,292.44
13677,4539,,327.5
13678,4539,,291.69
13679,4540,,178.9
13680,4540,,199.88
13681,4540,,233.23
13682,4540,,198.37
13683,4541,,0.85
13684,4541,,0.7
13685,4542,,0.82
13686,4542,,0.33
13687,4542,,0.35
13688,4542,,0.31
13689,4543,,0.74
13690,4543,,0.94
13691,4544,,0.21
13692,4544,,0.65
13693,4545,,1.13
13694,4545,,0.31
13695,4545,,0.65
13696,4545,,0.24
13697,4546,,1.22
13698,4547,,0.29
13699,4547,,0.94
13700,4547,,1.07
13701,4548,,0.27
13702,4548,,0.27
13703,4548,,0.3
13704,4549,,0.9
13705,4549,,0.96
13706,4549,,0.83
13707,4549,,0.27
13708,4549,,1.05
13709,4550,,95.4
13710,4550,,98.69
13711,4551,,99.83
13712,4551,,82.92
13713,4552,,129.79
13714,4553,,104.01
13715,4553,,148.92
13716,4554,,99.33
13717,4554,,98.66
13718,4555,,88.84
13719,4555,,96.56
13720,4555,,107.41
13721,4556,,379.37
13722,4556,,388.1
13723,4556,,397.78
13724,4556,,377.02
13725,4556,,412.84
13726,4556,,392.64
13727,4557,,328.19
13728,4557,,286.4
13729,4558,,254.17
13730,4558,,271.19
13731,4558,,293.65
13732,4558,,266.92
13733,4558,,279.03
13734,4559,,169.04
13735,4559,,193.32
13736,4559,,192.4
13737,4560,,179.61
13738,4561,,0.18
13739,4561,,1.1
13740,4561,,1.21
13741,4561,,0.94
13742,4562,,0.3
13743,4562,,0.98
13744,4562,,0.26
13745,4562,,0.86
13746,4562,,1.21
13747,4562,,0.33
13748,4563,,0.35
13749,4564,,0.32
13750,4564,,0.34
13751,4564,,0.27
13752,4564,,0.65
13753,4564,,0.3
13754,4565,,0.84
13755,4565,,0.34
13756,4566,,0.93
13757,4566,,1
13758,4566,,0.29
13759,4567,,1.12
13760,4567,,1.05
13761,4568,,98.42
13762,4568,,100.42
13763,4569,,97.5
13764,4569,,92.23
13765,4569,,104.7
13766,4569,,103.2
13767,4570,,137.22
13768,4570,,118.2
13769,4570,,130.6
13770,4570,,112.71
13771,4570,,128.29
13772,4571,,99.84
13773,4571,,105.28
13774,4571,,90.37
13775,4572,,404.82
13776,4572,,404.79
13777,4572,,356.11
13778,4572,,434.03
13779,4573,,298.66
13780,4573,,273.42
13781,4573,,323.44
13782,4574,,179.95
13783,4574,,220.46
13784,4575,,194.69
13785,4575,,207.47
13786,4575,,208.89
13787,4576,,0.35
13788,4576,,0.32
13789,4576,,0.3
13790,4576,,1.14
13791,4576,,0.31
13792,4577,,1.18
13793,4577,,0.79
13794,4577,,1.07
13795,4578,,0.34
13796,4578,,0.93
13797,4578,,0.33
13798,4578,,1.38
13799,4579,,0.25
13800,4579,,0.99
13801,4579,,0.67
13802,4580,,0.29
13803,4580,,0.29
13804,4580,,0.26
13805,4581,,0.77
13806,4581,,0.29
13807,4581,,0.3
13808,4582,,0.76
13809,4582,,0.31
13810,4582,,0.29
13811,4582,,0.31
13812,4583,,0.71
13813,4583,,0.29
13814,4583,,1.11
13815,4583,,1
13816,4584,,96.48
13817,4584,,102.38
13818,4584,,109.15
13819,4584,,84.53
13820,4585,,121.72
13821,4585,,139.31
13822,4585,,146.67
13823,4585,,138.64
13824,4586,,113.12
13825,4587,,121.29
13826,4587,,97.43
13827,4587,,100.2
13828,4587,,103.35
13829,4587,,107.94
13830,4588,,358.42
13831,4589,,398.35
13832,4589,,387.45
13833,4590,,308.97
13834,4591,,261.81
13835,4591,,331.85
13836,4591,,309.33
13837,4592,,210.72
13838,4593,,216.44
13839,4593,,198.99
13840,4593,,194.09
13841,4593,,177.79
13842,4593,,210.87
13843,4594,,0.29
13844,4595,,0.34
13845,4595,,1.1
13846,4595,,1.07
13847,4595,,0.3
13848,4595,,0.26
13849,4596,,0.25
13850,4596,,0.32
13851,4597,,0.39
13852,4597,,1.26
13853,4598,,0.19
13854,4598,,0.34
13855,4599,,1.32
13856,4599,,0.27
13857,4599,,0.25
13858,4599,,0.3
13859,4600,,422.39
13860,4600,,386.84
13861,4601,,401.13
13862,4601,,384.55
13863,4602,,308.08
13864,4602,,337.63
13865,4603,,245.11
13866,4603,,306.77
13867,4604,,199.91
13868,4604,,194.25
13869,4604,,194.92
13870,4605,,0.96
13871,4605,,0.37
13872,4606,,0.93
13873,4607,,1.1
13874,4607,,0.26
13875,4607,,1.12
13876,4607,,0.99
13877,4607,,1.37
13878,4607,,0.81
13879,4608,,383.77
13880,4608,,420.36
13881,4608,,364.74
13882,4609,,285.13
13883,4609,,328.88
13884,4610,,290.92
13885,4610,,264.21
13886,4610,,291
13887,4610,,295.55
13888,4611,,183.43
13889,4612,,188.05
13890,4613,,188.76
13891,4613,,185.64
13892,4614,,0.33
13893,4614,,0.24
13894,4614,,0.32
13895,4615,,1.22
13896,4615,,0.32
13897,4616,,0.29
13898,4616,,1
13899,4616,,0.28
13900,4616,,0.36
13901,4617,,0.25
13902,4617,,0.35
13903,4618,,0.21
13904,4618,,0.8
13905,4619,,0.23
13906,4619,,1.06
13907,4619,,0.3
13908,4620,,0.35
13909,4620,,0.72
13910,4620,,1.14
13911,4621,,0.24
13912,4621,,0.86
13913,4622,,0.65
13914,4622,,0.24
13915,4623,,0.22
13916,4623,,0.65
13917,4623,,1.3
13918,4623,,0.89
13919,4624,,106.89
13920,4624,,109.93
13921,4624,,90.45
13922,4624,,117.34
13923,4624,,97.5
13924,4625,,127.04
13925,4625,,111.6
13926,4625,,114.15
13927,4625,,117.84
13928,4626,,96.65
13929,4626,,100.5
13930,4626,,104.15
13931,4627,,375.83
13932,4627,,359.62
13933,4627,,307.15
13934,4628,,392.46
13935,4628,,335.69
13936,4629,,278.65
13937,4629,,315.43
13938,4629,,297.01
13939,4630,,200.02
13940,4630,,205.35
13941,4631,,220.57
13942,4631,,218.7
13943,4631,,204.47
13944,4631,,222.67
13945,4631,,240.63
13946,4632,,0.84
13947,4632,,0.33
13948,4632,,0.34
13949,4633,,0.34
13950,4633,,0.89
13951,4633,,0.89
13952,4634,,1.1
13953,4634,,1.09
13954,4634,,0.26
13955,4635,,0.26
13956,4635,,0.3
13957,4635,,0.3
13958,4636,,0.29
13959,4636,,0.39
13960,4636,,0.21
13961,4636,,0.28
13962,4636,,0.32
13963,4637,,1.02
13964,4637,,0.36
13965,4637,,0.27
13966,4637,,0.32
13967,4638,,0.95
13968,4638,,1.17
13969,4639,,1.07
13970,4639,,0.3
13971,4639,,1.13
13972,4640,,0.28
13973,4640,,1.04
13974,4640,,1.34
13975,4640,,1.11
13976,4641,,83.92
13977,4642,,103.71
13978,4642,,89.13
13979,4642,,95.08
13980,4643,,120.5
13981,4643,,109.26
13982,4644,,120.3
13983,4644,,142.66
13984,4644,,141.38
13985,4644,,129.67
13986,4645,,102.73
13987,4645,,93.78
13988,4645,,95.27
13989,4645,,88.3
13990,4646,,359.69
13991,4646,,358.19
13992,4646,,402.18
13993,4647,,282.76
13994,4647,,318.87
13995,4648,,310.42
13996,4648,,283.26
13997,4648,,232.72
13998,4649,,195.34
13999,4649,,181.62
14000,4649,,213.69
14001,4649,,197.96
14002,4650,,0.21
14003,4650,,0.83
14004,4650,,0.29
14005,4651,,0.27
14006,4651,,0.28
14007,4651,,0.97
14008,4652,,0.31
14009,4652,,1.11
14010,4653,,1.07
14011,4653,,0.83
14012,4653,,0.67
14013,4653,,0.26
14014,4653,,0.31
14015,4654,,0.27
14016,4654,,0.27
14017,4654,,1.11
14018,4655,,1.33
14019,4655,,1.02
14020,4655,,0.37
14021,4655,,0.85
14022,4656,,0.29
14023,4656,,1.33
14024,4656,,0.32
14025,4657,,97.21
14026,4657,,99.45
14027,4658,,98.26
14028,4659,,155.68
14029,4659,,121.35
14030,4659,,134.43
14031,4659,,126.98
14032,4660,,97.57
14033,4660,,91.72
14034,4660,,108.46
14035,4660,,101.57
14036,4661,,378.04
14037,4661,,364.27
14038,4661,,396.92
14039,4662,,310.12
14040,4662,,322.41
14041,4662,,305.04
14042,4663,,201
14043,4663,,209.91
14044,4663,,203.68
14045,4663,,178.37
14046,4664,,0.36
14047,4664,,0.31
14048,4664,,0.39
14049,4665,,0.87
14050,4665,,1.45
14051,4666,,1.06
14052,4666,,0.28
14053,4666,,0.25
14054,4667,,0.32
14055,4667,,0.77
14056,4668,,0.32
14057,4668,,0.27
14058,4668,,0.39
14059,4668,,0.28
14060,4668,,0.98
14061,4669,,0.6
14062,4669,,0.36
14063,4669,,1.36
14064,4669,,1.2
14065,4670,,1.18
14066,4670,,0.81
14067,4670,,0.94
14068,4671,,1.44
14069,4671,,0.92
14070,4671,,1.11
14071,4672,,97.09
14072,4672,,89.42
14073,4673,,100.48
14074,4673,,100.48
14075,4673,,110.19
14076,4673,,104.85
14077,4674,,138.51
14078,4674,,128.11
14079,4674,,121.1
14080,4674,,115.75
14081,4675,,92.07
14082,4675,,117.98
14083,4675,,101.63
14084,4676,,403.76
14085,4676,,348.74
14086,4677,,392.7
14087,4677,,371.74
14088,4677,,341.33
14089,4678,,314.32
14090,4679,,280.82
14091,4679,,284.4
14092,4679,,345.81
14093,4680,,198.52
14094,4681,,195.17
14095,4681,,231.3
14096,4681,,198.37
14097,4682,,1.2
14098,4683,,0.85
14099,4684,,1.1
14100,4684,,0.3
14101,4684,,1.01
14102,4684,,0.76
14103,4685,,0.31
14104,4685,,0.34
14105,4685,,0.35
14106,4686,,0.22
14107,4686,,0.32
14108,4686,,0.4
14109,4687,,0.3
14110,4687,,0.73
14111,4688,,0.21
14112,4688,,0.29
14113,4688,,0.85
14114,4689,,0.33
14115,4690,,1.07
14116,4690,,0.31
14117,4690,,0.97
14118,4690,,1.07
14119,4691,,0.36
14120,4691,,0.94
14121,4691,,1.44
14122,4691,,1.33
14123,4691,,0.34
14124,4691,,1.12
14125,4691,,0.67
14126,4692,,98.7
14127,4692,,105.24
14128,4693,,113.59
14129,4693,,104.39
14130,4694,,124.28
14131,4694,,114.27
14132,4694,,113.51
14133,4694,,139.7
14134,4694,,137.03
14135,4694,,133.65
14136,4695,,95.61
14137,4695,,103.96
14138,4696,,82.64
14139,4696,,102.55
14140,4697,,363.22
14141,4697,,358.76
14142,4697,,339.47
14143,4698,,297.46
14144,4699,,292.84
14145,4699,,313.65
14146,4699,,314.25
14147,4699,,307.03
14148,4699,,291.96
14149,4700,,180.39
14150,4700,,184.93
14151,4700,,218.38
14152,4701,,0.33
14153,4701,,0.45
14154,4701,,1.01
14155,4701,,0.22
14156,4702,,1.21
14157,4702,,0.34
14158,4702,,0.28
14159,4703,,0.27
14160,4703,,0.88
14161,4704,,0.27
14162,4704,,1.18
14163,4704,,1.29
14164,4704,,1.11
14165,4705,,360.53
14166,4705,,400.54
14167,4705,,345.15
14168,4706,,336.34
14169,4707,,245.59
14170,4707,,258.78
14171,4708,,201.63
14172,4709,,199.3
14173,4710,,195.92
14174,4710,,211.71
14175,4710,,183.79
14176,4710,,221.87
14177,4711,,0.33
14178,4711,,0.3
14179,4711,,0.26
14180,4711,,1.19
14181,4712,,0.27
14182,4712,,1.18
14183,4713,,1.3
14184,4713,,0.75
14185,4713,,0.36
14186,4713,,0.41
14187,4713,,0.3
14188,4714,,0.94
14189,4714,,0.32
14190,4714,,0.3
14191,4715,,381.86
14192,4715,,386.35
14193,4715,,352.68
14194,4716,,273.51
14195,4716,,309.95
14196,4716,,244.2
14197,4716,,307.12
14198,4716,,290.97
14199,4717,,205.46
14200,4717,,218.22
14201,4717,,208.76
14202,4717,,201.92
14203,4717,,199.01
14204,4717,,183.15
14205,4718,,0.32
14206,4719,,1.11
14207,4719,,0.27
14208,4720,,1.35
14209,4721,,1.44
14210,4721,,1.17
14211,4721,,0.92
14212,4722,,0.35
14213,4722,,0.23
14214,4722,,1.14
14215,4723,,1.32
14216,4723,,0.27
14217,4723,,1.14
14218,4724,,0.33
14219,4724,,0.27
14220,4724,,0.36
14221,4725,,1.04
14222,4725,,1.25
14223,4725,,1.17
14224,4726,,99.96
14225,4726,,103.34
14226,4726,,109.21
14227,4727,,118.79
14228,4727,,111.8
14229,4728,,135.35
14230,4728,,129.59
14231,4729,,94.18
14232,4729,,102.18
14233,4729,,99.64
14234,4729,,94.88
14235,4730,,366.5
14236,4730,,406.67
14237,4730,,433.08
14238,4730,,392.95
14239,4731,,337.74
14240,4731,,312.24
14241,4732,,317.59
14242,4732,,280.88
14243,4732,,282.48
14244,4732,,286.05
14245,4733,,186.13
14246,4733,,195.41
14247,4734,,220.21
14248,4735,,0.32
14249,4735,,0.32
14250,4735,,0.86
14251,4735,,0.33
14252,4735,,1.13
14253,4736,,0.27
14254,4736,,0.24
14255,4736,,0.29
14256,4736,,0.22
14257,4737,,0.4
14258,4737,,1.1
14259,4737,,0.73
14260,4737,,0.36
14261,4738,,1.05
14262,4738,,0.78
14263,4738,,0.24
14264,4738,,0.9
14265,4739,,0.79
14266,4740,,0.29
14267,4740,,0.4
14268,4740,,0.31
14269,4740,,0.69
14270,4740,,0.91
14271,4741,,0.91
14272,4741,,0.32
14273,4742,,0.86
14274,4742,,1
14275,4742,,0.24
14276,4742,,0.35
14277,4743,,96.08
14278,4743,,85.99
14279,4744,,104.67
14280,4744,,92.26
14281,4744,,104.3
14282,4744,,99.71
14283,4745,,116.97
14284,4745,,126.93
14285,4746,,114.59
14286,4746,,121.38
14287,4746,,133.95
14288,4746,,123.82
14289,4747,,94.25
14290,4748,,103.04
14291,4748,,113.66
14292,4748,,121.28
14293,4749,,373.27
14294,4749,,379.28
14295,4749,,378.74
14296,4749,,365.22
14297,4749,,319.71
14298,4750,,334.87
14299,4750,,345.54
14300,4751,,283.16
14301,4751,,286.78
14302,4752,,188.79
14303,4752,,175.93
14304,4752,,229.01
14305,4753,,0.86
14306,4754,,0.38
14307,4754,,0.27
14308,4754,,0.25
14309,4755,,0.22
14310,4755,,0.34
14311,4755,,0.28
14312,4756,,0.31
14313,4757,,1.03
14314,4757,,0.23
14315,4758,,1.07
14316,4758,,0.26
14317,4758,,1.03
14318,4759,,0.22
14319,4760,,0.21
14320,4760,,0.32
14321,4760,,0.98
14322,4761,,0.29
14323,4761,,0.97
14324,4761,,0.3
14325,4761,,1.3
14326,4762,,1.07
14327,4762,,0.35
14328,4762,,0.26
14329,4763,,0.27
14330,4763,,0.25
14331,4764,,0.94
14332,4764,,0.33
14333,4764,,0.24
14334,4765,,0.25
14335,4765,,1.21
14336,4766,,98.33
14337,4766,,88.23
14338,4766,,85.64
14339,4767,,101.51
14340,4767,,111.48
14341,4767,,96.2
14342,4768,,110.19
14343,4768,,114.29
14344,4769,,112.02
14345,4769,,130.4
14346,4769,,123.5
14347,4769,,126.4
14348,4769,,137.94
14349,4770,,92.5
14350,4771,,89.42
14351,4771,,91.68
14352,4771,,93.35
14353,4771,,89.93
14354,4771,,111
14355,4772,,329.82
14356,4772,,371.79
14357,4773,,438.32
14358,4773,,380.07
14359,4773,,375.18
14360,4773,,353.16
14361,4773,,363.97
14362,4773,,371.01
14363,4774,,293.47
14364,4774,,281.6
14365,4774,,314.96
14366,4774,,312.31
14367,4775,,198.62
14368,4776,,213.87
14369,4776,,186.51
14370,4776,,211.77
14371,4777,,0.3
14372,4777,,1.04
14373,4777,,0.27
14374,4777,,0.36
14375,4778,,0.9
14376,4778,,0.31
14377,4779,,0.97
14378,4779,,1.11
14379,4780,,1.09
14380,4780,,0.98
14381,4780,,0.89
14382,4780,,0.87
14383,4780,,0.69
14384,4780,,1.02
14385,4781,,0.84
14386,4782,,1.08
14387,4782,,0.94
14388,4783,,0.82
14389,4783,,0.26
14390,4783,,0.33
14391,4783,,1.17
14392,4784,,0.73
14393,4785,,0.22
14394,4786,,0.72
14395,4786,,0.38
14396,4786,,0.2
14397,4787,,103.74
14398,4787,,106.64
14399,4787,,94.24
14400,4788,,121.86
14401,4788,,120.92
14402,4788,,128.23
14403,4788,,120.64
14404,4789,,94.68
14405,4789,,98.37
14406,4789,,97.4
14407,4789,,108.78
14408,4789,,103.38
14409,4790,,364.77
14410,4790,,349.15
14411,4790,,337.54
14412,4790,,381.56
14413,4790,,469.37
14414,4791,,301.77
14415,4791,,299.36
14416,4791,,304.11
14417,4792,,258.09
14418,4792,,181.98
14419,4793,,186.86
14420,4793,,191.13
14421,4793,,200.42
14422,4794,,0.33
14423,4794,,0.32
14424,4794,,0.77
14425,4795,,0.7
14426,4795,,0.36
14427,4796,,1.33
14428,4796,,0.3
14429,4796,,0.32
14430,4797,,1.17
14431,4797,,0.29
14432,4797,,1.26
14433,4797,,0.28
14434,4798,,0.98
14435,4799,,0.69
14436,4799,,1.28
14437,4800,,1.08
14438,4800,,0.28
14439,4800,,0.28
14440,4801,,1.21
14441,4801,,0.24
14442,4802,,0.9
14443,4802,,0.34
14444,4803,,82.83
14445,4803,,89.4
14446,4804,,100.84
14447,4805,,107
14448,4805,,107.99
14449,4805,,93.49
14450,4806,,127.35
14451,4806,,111.67
14452,4806,,134.1
14453,4807,,109.87
14454,4807,,96.9
14455,4807,,98.67
14456,4808,,386.53
14457,4808,,356.43
14458,4808,,356.75
14459,4808,,396.18
14460,4808,,360.2
14461,4808,,357.25
14462,4809,,284.6
14463,4809,,293.04
14464,4809,,286.53
14465,4810,,168.62
14466,4810,,176.14
14467,4810,,177.85
14468,4810,,188.15
14469,4810,,184.97
14470,4811,,0.3
14471,4811,,0.98
14472,4811,,0.28
14473,4812,,0.35
14474,4812,,0.23
14475,4812,,0.38
14476,4812,,0.99
14477,4813,,0.96
14478,4813,,0.29
14479,4814,,0.28
14480,4814,,0.31
14481,4814,,1.07
14482,4814,,0.34
14483,4814,,0.99
14484,4815,,393.42
14485,4815,,456.02
14486,4816,,375.99
14487,4816,,382.11
14488,4816,,353.33
14489,4816,,430.64
14490,4817,,318.29
14491,4817,,322.24
14492,4818,,272.84
14493,4818,,303.32
14494,4818,,282.46
14495,4818,,292.26
14496,4818,,302.09
14497,4818,,266.46
14498,4819,,185.04
14499,4819,,182.91
14500,4819,,205.64
14501,4820,,0.35
14502,4820,,0.62
14503,4820,,0.26
14504,4821,,0.94
14505,4821,,0.59
14506,4822,,0.25
14507,4822,,0.33
14508,4822,,0.27
14509,4822,,1
14510,4822,,0.29
14511,4823,,0.97
14512,4823,,0.34
14513,4823,,0.29
14514,4823,,0.63
14515,4824,,404.39
14516,4825,,434.31
14517,4825,,355.5
14518,4825,,374.15
14519,4826,,267.58
14520,4826,,288.23
14521,4826,,323.61
14522,4827,,193.92
14523,4827,,202.74
14524,4828,,204.45
14525,4828,,201.22
14526,4829,,1.18
14527,4829,,0.33
14528,4829,,0.28
14529,4830,,0.33
14530,4830,,0.55
14531,4830,,0.95
14532,4831,,1.11
14533,4831,,0.25
14534,4832,,1.04
14535,4832,,0.28
14536,4832,,0.93
14537,4833,,0.31
14538,4833,,0.97
14539,4834,,0.28
14540,4834,,0.96
14541,4834,,0.79
14542,4834,,0.31
14543,4834,,1.21
14544,4835,,0.9
14545,4835,,0.34
14546,4836,,0.98
14547,4837,,101.2
14548,4837,,93.08
14549,4837,,101.28
14550,4837,,89.01
14551,4837,,92.5
14552,4838,,114.97
14553,4839,,127.7
14554,4839,,121.4
14555,4839,,116.54
14556,4839,,130.34
14557,4840,,99.98
14558,4840,,105.45
14559,4840,,99.91
14560,4840,,110.41
14561,4841,,398.52
14562,4841,,358.74
14563,4841,,333.77
14564,4842,,314.32
14565,4842,,302.06
14566,4842,,351.2
14567,4842,,283.44
14568,4843,,204.46
14569,4844,,211.07
14570,4845,,207.48
14571,4845,,165.07
14572,4846,,0.85
14573,4846,,0.39
14574,4846,,0.3
14575,4846,,0.22
14576,4847,,0.25
14577,4847,,0.26
14578,4847,,0.25
14579,4847,,0.29
14580,4847,,0.99
14581,4847,,0.81
14582,4848,,0.99
14583,4848,,0.49
14584,4849,,0.36
14585,4849,,0.21
14586,4850,,0.23
14587,4850,,0.34
14588,4850,,0.3
14589,4850,,1.32
14590,4850,,0.6
14591,4851,,1.4
14592,4851,,0.36
14593,4851,,0.83
14594,4851,,0.94
14595,4852,,0.26
14596,4852,,0.36
14597,4852,,0.3
14598,4852,,1.5
14599,4853,,1
14600,4853,,0.85
14601,4853,,1.08
14602,4854,,119.42
14603,4854,,97.21
14604,4855,,112.95
14605,4855,,109.39
14606,4855,,86.09
14607,4856,,124.67
14608,4856,,119.09
14609,4856,,127.82
14610,4856,,122.37
14611,4857,,95.1
14612,4857,,98.18
14613,4858,,92.3
14614,4858,,100.1
14615,4859,,332.01
14616,4859,,377.82
14617,4859,,347.1
14618,4860,,314.45
14619,4860,,292.77
14620,4860,,288.72
14621,4861,,221.65
14622,4861,,186.68
14623,4862,,238.7
14624,4862,,214.56
14625,4863,,0.22
14626,4863,,0.36
14627,4864,,0.28
14628,4864,,0.27
14629,4865,,1.14
14630,4865,,0.93
14631,4865,,0.89
14632,4866,,0.31
14633,4866,,0.27
14634,4866,,0.82
14635,4867,,0.27
14636,4867,,0.27
14637,4867,,0.92
14638,4867,,0.66
14639,4867,,0.33
14640,4867,,0.35
14641,4868,,1.13
14642,4869,,0.32
14643,4869,,0.84
14644,4869,,0.86
14645,4870,,0.41
14646,4870,,0.39
14647,4870,,1.12
14648,4871,,0.34
14649,4871,,0.24
14650,4871,,1.21
14651,4871,,1.16
14652,4872,,110.2
14653,4872,,109.47
14654,4872,,85.86
14655,4873,,122.22
14656,4874,,123.29
14657,4874,,125.31
14658,4874,,131.25
14659,4875,,93.89
14660,4875,,111.52
14661,4875,,114.65
14662,4875,,96.94
14663,4875,,105.9
14664,4875,,109.22
14665,4875,,98.26
14666,4876,,434.46
14667,4877,,420.51
14668,4877,,388.3
14669,4877,,360.08
14670,4878,,297.71
14671,4878,,293.83
14672,4878,,276.21
14673,4878,,268.31
14674,4879,,190.04
14675,4879,,215.62
14676,4880,,156.7
14677,4880,,207.65
14678,4880,,168.74
14679,4881,,0.28
14680,4881,,0.93
14681,4881,,0.31
14682,4881,,0.28
14683,4882,,0.27
14684,4882,,0.67
14685,4883,,0.23
14686,4883,,0.32
14687,4883,,1.18
14688,4883,,0.85
14689,4884,,0.41
14690,4884,,0.36
14691,4884,,0.33
14692,4884,,0.33
14693,4885,,0.32
14694,4886,,0.28
14695,4886,,1.23
14696,4887,,1.13
14697,4887,,0.77
14698,4887,,0.27
14699,4887,,1.12
14700,4887,,0.25
14701,4887,,0.93
14702,4888,,0.21
14703,4888,,0.29
14704,4888,,0.25
14705,4888,,0.8
14706,4889,,98.08
14707,4889,,112.57
14708,4889,,102.7
14709,4889,,91.45
14710,4890,,126.07
14711,4890,,123.73
14712,4890,,116.66
14713,4890,,90.24
14714,4891,,89.39
14715,4891,,117.93
14716,4891,,103.16
14717,4891,,97.49
14718,4891,,107.86
14719,4892,,411.85
14720,4892,,343.74
14721,4893,,405.4
14722,4893,,414.37
14723,4893,,354.47
14724,4894,,277.17
14725,4894,,330.51
14726,4895,,275.84
14727,4895,,290.66
14728,4895,,302.91
14729,4895,,290.23
14730,4895,,294.77
14731,4896,,214.68
14732,4896,,205.39
14733,4896,,206.51
14734,4897,,0.36
14735,4898,,0.78
14736,4899,,1.09
14737,4900,,0.24
14738,4900,,0.26
14739,4901,,1.02
14740,4901,,1.07
14741,4902,,1.03
14742,4902,,0.34
14743,4903,,0.94
14744,4903,,0.3
14745,4904,,1.07
14746,4904,,0.33
